system_id,instance_id,selector,semantic_faithfulness,code_consistency,vacuity_rate,proof_utility,missing_critical_units,reliability
code_only_v1,greedy_coin_change_canonical_004,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,greedy_coin_change_canonical_004,all_three_samples_best_case_optimistic,0.5600,0.5500,0.0233,0.2441,3,0.3990
text_only_v1,greedy_coin_change_canonical_005,all_three_samples_best_case_optimistic,0.6314,1.0000,0.0000,0.2542,2,0.5952
code_only_v1,greedy_coin_change_canonical_005,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,greedy_coin_change_canonical_005,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,0,0.6332
full_method_v1,greedy_coin_change_canonical_005,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.6789,0,0.8294
text_only_v1,greedy_coin_change_canonical_006,all_three_samples_best_case_optimistic,0.5600,0.5500,0.1900,0.2441,3,0.3740
naive_concat_v1,greedy_coin_change_canonical_006,all_three_samples_best_case_optimistic,0.5600,0.5500,0.0233,0.2441,3,0.3990
text_only_v1,greedy_coin_change_canonical_007,all_three_samples_best_case_optimistic,0.6314,1.0000,0.0000,0.2542,2,0.5952
naive_concat_v1,greedy_coin_change_canonical_007,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,0,0.6332
text_only_v1,greedy_interval_scheduling_001,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
code_only_v1,greedy_interval_scheduling_001,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,1,0.6810
naive_concat_v1,greedy_interval_scheduling_001,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
full_method_v1,greedy_interval_scheduling_001,all_three_samples_best_case_optimistic,0.8600,1.0000,0.0000,0.6962,0,0.8521
text_only_v1,greedy_interval_scheduling_002,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
code_only_v1,greedy_interval_scheduling_002,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,1,0.6810
naive_concat_v1,greedy_interval_scheduling_002,all_three_samples_best_case_optimistic,0.6267,1.0000,0.0000,0.2536,1,0.6101
full_method_v1,greedy_interval_scheduling_002,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.6789,0,0.8294
text_only_v1,greedy_interval_scheduling_004,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
code_only_v1,greedy_interval_scheduling_004,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,1,0.6810
text_only_v1,greedy_interval_scheduling_005,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
code_only_v1,greedy_interval_scheduling_005,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,1,0.6810
naive_concat_v1,greedy_interval_scheduling_005,all_three_samples_best_case_optimistic,0.6267,1.0000,0.0000,0.2536,1,0.6101
full_method_v1,greedy_interval_scheduling_005,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.6789,0,0.8294
text_only_v1,greedy_interval_scheduling_006,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
code_only_v1,greedy_interval_scheduling_006,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,1,0.6810
text_only_v1,greedy_interval_scheduling_007,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
code_only_v1,greedy_interval_scheduling_007,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,1,0.6810
naive_concat_v1,greedy_interval_scheduling_007,all_three_samples_best_case_optimistic,0.6267,1.0000,0.0000,0.2536,1,0.6101
code_only_v1,sorting_insertion_sort_001,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,sorting_insertion_sort_001,all_three_samples_best_case_optimistic,0.8378,1.0000,0.0511,0.2835,1,0.6841
full_method_v1,sorting_insertion_sort_001,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,sorting_insertion_sort_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,1,0.7573
code_only_v1,sorting_insertion_sort_002,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,sorting_insertion_sort_002,all_three_samples_best_case_optimistic,0.8782,1.0000,0.0309,0.2892,1,0.7027
full_method_v1,sorting_insertion_sort_002,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,sorting_insertion_sort_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,1,0.7573
code_only_v1,sorting_insertion_sort_004,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,sorting_insertion_sort_004,all_three_samples_best_case_optimistic,0.8378,1.0000,0.0511,0.2835,1,0.6841
full_method_v1,sorting_insertion_sort_004,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,sorting_insertion_sort_005,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,1,0.7573
naive_concat_v1,sorting_insertion_sort_005,all_three_samples_best_case_optimistic,0.8782,1.0000,0.0309,0.2892,1,0.7027
text_only_v1,sorting_insertion_sort_006,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,1,0.7573
naive_concat_v1,sorting_insertion_sort_006,all_three_samples_best_case_optimistic,0.8378,1.0000,0.0511,0.2835,1,0.6841
text_only_v1,sorting_insertion_sort_007,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,1,0.7573
naive_concat_v1,sorting_insertion_sort_007,all_three_samples_best_case_optimistic,0.8782,1.0000,0.0309,0.2892,1,0.7027
text_only_v1,sorting_merge_sort_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,2,0.7406
code_only_v1,sorting_merge_sort_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,sorting_merge_sort_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,sorting_merge_sort_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,sorting_merge_sort_002,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,2,0.5998
code_only_v1,sorting_merge_sort_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,sorting_merge_sort_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3086,2,0.7385
full_method_v1,sorting_merge_sort_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,sorting_merge_sort_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,2,0.7406
code_only_v1,sorting_merge_sort_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,sorting_merge_sort_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,sorting_merge_sort_004,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,sorting_merge_sort_005,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,2,0.5998
code_only_v1,sorting_merge_sort_005,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,sorting_merge_sort_005,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3086,2,0.7385
text_only_v1,sorting_merge_sort_006,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,2,0.7406
text_only_v1,sorting_merge_sort_007,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,2,0.5998
naive_concat_v1,sorting_merge_sort_007,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3086,2,0.7385
text_only_v1,trees_bst_insert_001,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0000,0.2506,2,0.5852
code_only_v1,trees_bst_insert_001,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
naive_concat_v1,trees_bst_insert_001,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
full_method_v1,trees_bst_insert_001,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,trees_bst_insert_002,all_three_samples_best_case_optimistic,0.6711,1.0000,0.0000,0.2599,2,0.6106
code_only_v1,trees_bst_insert_002,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,trees_bst_insert_002,all_three_samples_best_case_optimistic,0.7600,1.0000,0.0000,0.2725,1,0.6617
full_method_v1,trees_bst_insert_002,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.7306,0,0.8975
text_only_v1,trees_bst_insert_004,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0000,0.2506,2,0.5852
code_only_v1,trees_bst_insert_004,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
naive_concat_v1,trees_bst_insert_004,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
text_only_v1,trees_bst_insert_005,all_three_samples_best_case_optimistic,0.6711,1.0000,0.0000,0.2599,2,0.6106
naive_concat_v1,trees_bst_insert_005,all_three_samples_best_case_optimistic,0.7600,1.0000,0.0000,0.2725,1,0.6617
full_method_v1,trees_bst_insert_005,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.7306,0,0.8975
text_only_v1,trees_bst_insert_006,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0000,0.2506,2,0.5852
naive_concat_v1,trees_bst_insert_006,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
text_only_v1,trees_bst_insert_007,all_three_samples_best_case_optimistic,0.6711,1.0000,0.0000,0.2599,2,0.6106
naive_concat_v1,trees_bst_insert_007,all_three_samples_best_case_optimistic,0.7600,1.0000,0.0000,0.2725,1,0.6617
text_only_v1,trees_lowest_common_ancestor_001,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,3,0.5861
code_only_v1,trees_lowest_common_ancestor_001,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,trees_lowest_common_ancestor_001,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,2,0.5998
full_method_v1,trees_lowest_common_ancestor_001,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.6502,3,0.7416
text_only_v1,trees_lowest_common_ancestor_002,all_three_samples_best_case_optimistic,0.5600,1.0000,0.0000,0.2441,4,0.5343
code_only_v1,trees_lowest_common_ancestor_002,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,trees_lowest_common_ancestor_002,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.2677,1,0.6488
full_method_v1,trees_lowest_common_ancestor_002,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.6502,3,0.7416
text_only_v1,trees_lowest_common_ancestor_004,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,3,0.5861
code_only_v1,trees_lowest_common_ancestor_004,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,trees_lowest_common_ancestor_004,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,2,0.5998
full_method_v1,trees_lowest_common_ancestor_004,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.6502,3,0.7416
text_only_v1,trees_lowest_common_ancestor_005,all_three_samples_best_case_optimistic,0.5600,1.0000,0.0000,0.2441,4,0.5343
naive_concat_v1,trees_lowest_common_ancestor_005,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.2677,1,0.6488
text_only_v1,trees_lowest_common_ancestor_006,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,3,0.5861
naive_concat_v1,trees_lowest_common_ancestor_006,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,2,0.5998
text_only_v1,trees_lowest_common_ancestor_007,all_three_samples_best_case_optimistic,0.5600,1.0000,0.0000,0.2441,4,0.5343
naive_concat_v1,trees_lowest_common_ancestor_007,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.2677,1,0.6488
text_only_v1,arrays_binary_search_003,all_three_samples_best_case_optimistic,0.9171,1.0000,0.2257,0.2947,0,0.7052
code_only_v1,arrays_binary_search_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_binary_search_003,all_three_samples_best_case_optimistic,0.9350,1.0000,0.1067,0.2973,0,0.7300
full_method_v1,arrays_binary_search_003,all_three_samples_best_case_optimistic,0.3100,0.5000,0.0000,0.2087,3,0.1893
text_only_v1,arrays_max_subarray_003,all_three_samples_best_case_optimistic,0.7029,1.0000,0.0829,0.2644,2,0.6105
code_only_v1,arrays_max_subarray_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,arrays_max_subarray_003,all_three_samples_best_case_optimistic,0.8327,1.0000,0.0309,0.2828,2,0.6685
full_method_v1,arrays_max_subarray_003,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
text_only_v1,dp_knapsack_01_003,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
code_only_v1,dp_knapsack_01_003,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
naive_concat_v1,dp_knapsack_01_003,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
full_method_v1,dp_knapsack_01_003,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,dp_knapsack_01_007,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
code_only_v1,dp_knapsack_01_007,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
naive_concat_v1,dp_knapsack_01_007,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
full_method_v1,dp_knapsack_01_007,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,dp_longest_common_subsequence_003,all_three_samples_best_case_optimistic,0.6156,1.0000,0.0000,0.2520,2,0.5891
code_only_v1,dp_longest_common_subsequence_003,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,dp_longest_common_subsequence_003,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,1,0.6194
full_method_v1,dp_longest_common_subsequence_003,all_three_samples_best_case_optimistic,0.2600,0.5000,0.1400,0.2016,3,0.1489
text_only_v1,graph_bfs_shortest_path_003,all_three_samples_best_case_optimistic,0.6314,1.0000,0.0000,0.2542,4,0.5619
code_only_v1,graph_bfs_shortest_path_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,graph_bfs_shortest_path_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,graph_bfs_shortest_path_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
text_only_v1,graph_dijkstra_003,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
code_only_v1,graph_dijkstra_003,all_three_samples_best_case_optimistic,0.9767,1.0000,0.0000,0.7363,0,0.9051
naive_concat_v1,graph_dijkstra_003,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
full_method_v1,graph_dijkstra_003,all_three_samples_best_case_optimistic,0.9886,1.0000,0.0000,0.7404,0,0.9105
text_only_v1,greedy_coin_change_canonical_003,all_three_samples_best_case_optimistic,0.5600,0.5500,0.1900,0.2441,3,0.3740
code_only_v1,greedy_coin_change_canonical_003,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,0,0.6977
naive_concat_v1,greedy_coin_change_canonical_003,all_three_samples_best_case_optimistic,0.5600,0.5500,0.0233,0.2441,3,0.3990
full_method_v1,greedy_coin_change_canonical_003,all_three_samples_best_case_optimistic,0.8600,1.0000,0.0000,0.2867,0,0.7170
text_only_v1,greedy_interval_scheduling_003,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0309,0.2506,2,0.5806
code_only_v1,greedy_interval_scheduling_003,all_three_samples_best_case_optimistic,0.8100,1.0000,0.0000,0.2796,1,0.6810
naive_concat_v1,greedy_interval_scheduling_003,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
full_method_v1,greedy_interval_scheduling_003,all_three_samples_best_case_optimistic,0.8600,1.0000,0.0000,0.6962,0,0.8521
text_only_v1,sorting_insertion_sort_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,1,0.7573
code_only_v1,sorting_insertion_sort_003,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,sorting_insertion_sort_003,all_three_samples_best_case_optimistic,0.8378,1.0000,0.0511,0.2835,1,0.6841
full_method_v1,sorting_insertion_sort_003,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.7076,0,0.8672
text_only_v1,sorting_merge_sort_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,2,0.7406
code_only_v1,sorting_merge_sort_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
naive_concat_v1,sorting_merge_sort_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.3150,0,0.7740
full_method_v1,sorting_merge_sort_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,trees_bst_insert_003,all_three_samples_best_case_optimistic,0.6055,1.0000,0.0000,0.2506,2,0.5852
code_only_v1,trees_bst_insert_003,all_three_samples_best_case_optimistic,0.9600,1.0000,0.0000,0.3008,0,0.7557
naive_concat_v1,trees_bst_insert_003,all_three_samples_best_case_optimistic,0.9350,1.0000,0.0000,0.2973,0,0.7460
full_method_v1,trees_bst_insert_003,all_three_samples_best_case_optimistic,1.0000,1.0000,0.0000,0.7650,0,0.9224
text_only_v1,trees_lowest_common_ancestor_003,all_three_samples_best_case_optimistic,0.6509,1.0000,0.0000,0.2570,3,0.5861
code_only_v1,trees_lowest_common_ancestor_003,all_three_samples_best_case_optimistic,0.8933,1.0000,0.0000,0.2914,0,0.7299
naive_concat_v1,trees_lowest_common_ancestor_003,all_three_samples_best_case_optimistic,0.6433,1.0000,0.0000,0.2559,2,0.5998
full_method_v1,trees_lowest_common_ancestor_003,all_three_samples_best_case_optimistic,0.7267,1.0000,0.0000,0.6502,3,0.7416
